Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
AcquireLiving.co,https://www.crunchbase.com/organization/acquireliving-co,6000000,USD,6000000,Private,Seed,11-50,Real Estate,"London, England, United Kingdom",Vertical Integrated Property Fund and Agency,,,Aaron Nguyen Lu,https://acquireliving.co,For Profit,hello@acquireliving.co,https://www.linkedin.com/company/12671166,"AcquireLiving.co is a Vertical Integrated Real Estate Fund, Agent and a very powerful Rental and Management Platform. AcquireLiving.co is unique. We own our own properties and manage properties for Clients and operate a seamless tech enabled property management system that makes renting, short, medium or long term effortless. We provide a range of amazing to affordable homes to rent across the South West of London. Our latest investment round will enable us to develop our tech enabled hotels concept within our portfolio and will look to scale further.",,2017-02-28,day,6000000,USD,6000000,Real Estate,Active,2019-06-01,,,,,
DancingMind,https://www.crunchbase.com/organization/dancingmind,1500000,USD,1500000,Private,Seed,11-50,"Electronics, Health Care, Real Estate, Software","London, England, United Kingdom",DancingMind creating completely new solutions to societal problems is at the core of our philosophy.,,,Jennifer Zhang,https://www.dancingmind.org/,For Profit,admin@dancingmind.org,https://www.linkedin.com/company/dancingmind/,"DancingMind is a Singapore startup that uses VR to enable remote care for stroke victims and patients of debilitating diseases like Parkinson’sCreating completely new solutions to societal problems is at the core of our philosophy. With the lack of healthcare professionals like doctors, nurses, and therapists, and the problem of aging societies, we need to solve the festering problem of lacking personalised yet affordable care services for the aged.  We found the core of this problem - therapy is only administered on a 1-on-1 basis by professionals, making therapy an expensive and limited resource.",,2017-06-03,day,1500000,USD,1500000,"Consumer Electronics, Hardware, Health Care, Real Estate, Software",Active,2019-04-19,,,,,
Equipment Connect,https://www.crunchbase.com/organization/equipmentconnect,490000,USD,490000,Private,Pre-Seed,1-10,"Banking, Finance, Financial Services, FinTech, Information Technology, Marketplace, Peer to Peer, Small and Medium Businesses","London, England, United Kingdom","Equipment Connect is the online marketplace for sourcing, financing and managing equipment.",,,"Eamonn Patrick McMahon, Enzo Zadrima",https://equipmentconnect.co.uk,For Profit,info@equipal.co,https://www.linkedin.com/company/equipmentconnect/,"A three sided, tech-enabled marketplace composed of equipment users, vendors and funders. The platform provides companies with multiple finance offers and arranging finance is fully digital from first contact to final contract. Our web app also assists companies in sourcing and managing equipment through a central dashboard. #FinTech #marketplace #Lending #asset finance #leasing #equipment finance #equipment management Backed by Innovate UK, industry angel investors and leading suppliers. Strong team of experienced professionals.",,2017-09-01,day,,,,"Commerce and Shopping, Financial Services, Information Technology, Lending and Investments, Other",Active,2020-01-27,,,,,
VirionHealth,https://www.crunchbase.com/organization/virionhealth,13000000,GBP,17243072,Private,Series A,11-50,"Biotechnology, Pharmaceutical, Therapeutics","Coventry, Coventry, United Kingdom",VirionHealth is a biotechnology company,,,"Andrew Easton, Nigel Dimmock",https://www.virionbiotx.com/#,For Profit,,https://www.linkedin.com/company/virionhealth-limited/,VirionHealth is a biotechnology company developing ground-breaking therapies for respiratory viral infections. Its pioneering DI platform technology will provide a new class of biological antiviral active across a range of infectious diseases.,$1M to $10M,2017-01-01,year,13000000,GBP,17243071,"Biotechnology, Health Care, Science and Engineering",Closed,2017-10-12,,,,,
MetadataWorks,https://www.crunchbase.com/organization/metadataworks,500000,GBP,644718,Private,Seed,1-10,"Analytics, Big Data, Data Integration, Database, SaaS","London, England, United Kingdom","METADATAWORKS makes data work, providing SaaS that unlocks the hidden value of data by automating complex and mundane data management tasks",,,"Adam Milward, David Milward",https://metadataworks.co.uk/,For Profit,info@metadataworks.co.uk,https://www.linkedin.com/company/35531176/admin/,"Enterprise across the globe is increasingly recognising the potential value of the data they hold, yet it's estimated that 99% of data collected is never analysed. The challenge is to understand, manage and govern data assets, so they can be leveraged and protected more effectively. METADATAWORKS does exactly that – they make data work, providing SaaS that unlocks the hidden value of data by automating complex and mundane data management tasks. They have built on a solid foundation, spawned at Oxford University and then refined and iterated on use cases in the NHS. They apply their award-winning metamodel to data governance challenges across sectors and industries to make data work for people, organisations ad society.",,2017-01-01,year,500000,GBP,644717,"Data and Analytics, Information Technology, Software",Active,2019-04-25,,,,,
SODA SAYS,https://www.crunchbase.com/organization/soda-says,2500000,USD,2500000,Private,Seed,11-50,"E-Commerce, Internet, Women's","London, England, United Kingdom",SODA SAYS is building the leading lifestyle destination for understanding and shopping technology products.,,,Grace Gould,https://sodasays.com,For Profit,hello@soda.shop,https://www.linkedin.com/company/soda.says,SODA provides its community with a curated selection of technology products enriching all aspects of a person’s life from wellness and sleep to their home and children. SODA was founded in London in 2017.,Less than $1M,2017-09-01,month,2500000,USD,2500000,"Commerce and Shopping, Community and Lifestyle, Internet Services",Closed,2019-05-29,,,,,
AndCo Works,https://www.crunchbase.com/organization/andco-works,800000,GBP,1046005,Private,Seed,1-10,"Apps, Restaurants","London, England, United Kingdom",AndCo Works is a new workspace subscription service .,,,Sanj Mahal,https://www.andco.life/,For Profit,hello@andco.life,,"AndCo Works is a London, UK-based new workspace subscription service .AndCo transforms spaces in independent pubs, cafés and restaurants into co-working spaces during the working week for use by freelancers.",Less than $1M,2017-01-01,year,800000,GBP,1046004,"Apps, Food and Beverage, Software",Active,2018-06-28,,,,,
Zloadr,https://www.crunchbase.com/organization/zloadr,750000,GBP,996773,Private,Seed,1-10,"Blockchain, Cryptocurrency, Software, Web Apps","London, England, United Kingdom","Zloadr is a blockchain development platform providing directories, web3 developer tools, smart contracts, dApps & APIs.",,,Sam Enrico Williams,https://www.zloadr.com,For Profit,support@zloadr.com,https://www.linkedin.com/company/zloadr,"Zloadr is a blockchain development platform providing directories, web3 developer tools, smart contracts, dApps & APIs.",$10M to $50M,2017-09-30,day,750000,GBP,996773,"Apps, Financial Services, Other, Payments, Software",Active,2017-10-31,,,,,
Vevolution,https://www.crunchbase.com/organization/vevolution,330000,USD,330000,Private,Seed,1-10,"Communities, Education, FinTech, SaaS","London, England, United Kingdom","Saas, Fintech, Plant-based",,,"Damien Clarkson, Judy Nadel",http://www.vevolution.com,For Profit,damien@vevolution.com,https://www.linkedin.com/company/vevolutionplatform/,Vevolution is the home of plant-based and cell-tech innovators we provide SaaS solutions to help investors and startups create a better world.,,2017-02-21,day,330000,USD,330000,"Community and Lifestyle, Education, Financial Services, Software",Active,2022-03-22,,,,,
Keapstone Therapeutics,https://www.crunchbase.com/organization/keapstone-therapeutics,2400000,GBP,3163172,Private,Seed,1-10,"Biotechnology, Therapeutics","Sheffield, Sheffield, United Kingdom",Keapstone Therapeutics provides drug development and neurodegeneration services.,,,"Pamela Shaw, Richard Mead",https://www.keapstone.com/,For Profit,info@keapstone.com,https://www.linkedin.com/company/keapstone-therapeutics-limited/,"Keapstone Therapeutics provides drugs targeting, biotechnology research, amyotrophic lateral sclerosis,  fatal neurodegenerative, healthcare, consulting, fasciculations, and translational neuroscience services.",,2017-01-01,year,2400000,GBP,3163172,"Biotechnology, Health Care, Science and Engineering",Active,2018-09-25,,,,,
FluoretiQ,https://www.crunchbase.com/organization/fluoretiq,1100000,GBP,1495471,Private,Seed,1-10,"Health Care, Health Diagnostics, Medical Device, Nanotechnology, Software Engineering","Bristol, Bristol, City of, United Kingdom",FluoretiQ is a medical device company designing simple and effective bacterial detection systems for rapid diagnosis of infection.,,,"Josephine Dorh, Neciah Dorh",https://www.fluoretiq.com/,For Profit,info@fluoretiQ.com,https://www.linkedin.com/company/fluoretiq-limited,"FluoretiQ is a medical device company designing simple and effective bacterial detection systems for rapid diagnosis of infection. They developing a new solution that combines proprietary nanomaterials and optical sensing technologies to enable the identification of harmful bacteria in minutes. The company nanotechnology utilizes receptor-mediated sensing and Quantum-enhanced optics for the rapid identification of bacterial infection. FluoretiQ developed NANOPLEXa rapid diagnostic platform that identifies and enumerates bacterial pathogens in less than 15 minutes. The NANOPLEXa ensures that patients receive the most effective antibiotic treatment from the start. Their products easy-to-use, providing clinicians with the data to support accurate-same-day diagnosis and more appropriate antibiotic selection. FlouretiQ was founded in 2017 and is headquartered in Bristol, United Kingdom.",,2017-01-01,year,1100000,GBP,1495471,"Health Care, Science and Engineering, Software",Active,2022-02-21,,,,,
