Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Nirvana Brewery,https://www.crunchbase.com/organization/nirvana-brewery,,,,Private,,1-10,"Craft Beer, Food and Beverage","London, England, United Kingdom",Nirvana Brewery is a London-based start-up looking to create a brewery producing a range of Low/Non Alcoholic craft beers,,,Becky Kean,https://www.nirvanabrewery.com/,For Profit,hello@nirvanabrewery.com,,"Nirvana is a London-based start-up brewery looking to brew Low/Non Alcoholic beers, for those of us unable to consume alcohol or simply just cutting down For too long non-alcoholic beer has been perceived as tasteless and lacking in variety. Yet demand is increasing rapidly in Britain and around the world: according to Euromonitor, global value will have risen by 26% between 2013 - 2018, the largest growth of any sector in the beer industry",,2016-01-01,year,,,,Food and Beverage,Active,,,,,,
Room Unlocked,https://www.crunchbase.com/organization/the-room-ee18,,,,Private,,1-10,"Advertising, Brand Marketing, Commercial, Content, Content Creators, Information Technology, Internet, Personal Branding","London, England, United Kingdom",Room Unlocked develops an online platform that connects brands and influencers through their advocacies.,,,,https://roomunlocked.com/,For Profit,social@theinfluenceroom.com,https://www.linkedin.com/company/theroomunlocked/,"The Room develops an online platform that connects brands and influencers through their advocacies. It allows brands to create opportunities and lets influencers look for things they authentically like. The Room is based in London, England.",,2016-01-01,year,,,,"Advertising, Information Technology, Internet Services, Media and Entertainment, Other, Sales and Marketing",Active,,,,,,
Locly,https://www.crunchbase.com/organization/locly,,,,Private,,1-10,"Augmented Reality, Mobile Apps, Software","London, England, United Kingdom","Locly specializes in Mobile app development, augmented reality, iBeacon & scavenger hunts.",,,,https://www.locly.com,For Profit,,,,,2016-01-01,year,,,,"Apps, Hardware, Mobile, Software",Active,,,,,,
Clientshare,https://www.crunchbase.com/organization/clientshare,,,,Private,,1-10,Software,"London, England, United Kingdom",Clientshare provides customer experience software.,,,,http://www.myclientshare.com,For Profit,,https://www.linkedin.com/company/clientshare,,,2016-01-01,day,,,,Software,Active,,,,,,
FutureFuel Renewables,https://www.crunchbase.com/organization/futurefuel-renewables,,,,Private,,11-50,"Biofuel, Energy, Renewable Energy, Waste Management","London, England, United Kingdom",FutureFuel Renewables is waste-to-energy solutions company.,,,"Liam Ray, Robert Hart, Tom Bingham",https://www.future-fuel.co.uk,For Profit,enquiries@futurefueltech.io,https://www.linkedin.com/company/futurefuel-renewables-plc/,"FutureFuel is a UK-based company in the renewable energy sector, specialising in waste-to-energy solutions. We process harmful Used Cooking Oils into premium Biodiesel, which is then used for onward electrical generation, transport fuel and heating oil.  with a strong passion to help create a better tomorrow for future generations, by improving the way in which energy is generated and the planet’s resources utilised. renewable energy business turning Used cooking oil (UCO) into biodiesel.",,2016-01-01,month,,,,"Energy, Natural Resources, Sustainability",Closed,,,,,,
SnapRevise,https://www.crunchbase.com/organization/snaprevise,,USD,,Private,Seed,11-50,"EdTech, Education, Tutoring","London, England, United Kingdom",SnapRevise is an online revision and exam preparation resource.,,,Daniel Brand,https://snaprevise.co.uk/,For Profit,hello@snaprevise.co.uk,https://www.linkedin.com/company/18039862/,SnapRevise is an online revision and exam preparation resource.,,2016-01-01,year,,,,"Education, Software",Active,2017-01-01,,,,,
Finance Earth,https://www.crunchbase.com/organization/finance-earth,,,,Private,,11-50,"Finance, Financial Services, Renewable Energy","London, England, United Kingdom",Finance Earth is a fund manager and environmental impact investment adviser.,,,James Mansfield,https://www.finance.earth,For Profit,hello@finance.earth,https://www.linkedin.com/company/financeearth/,"Finance Earth is an ecological impact capital adviser and fund manager that offers new, tradable initiatives in the conserved, real, and built asset areas. Founded in 2016 and is based in London.",,2016-01-01,year,,,,"Energy, Financial Services, Sustainability",Active,,,,,,
HUGHUB,https://www.crunchbase.com/organization/hughub,,USD,,Private,Corporate Round,11-50,"Financial Services, InsurTech, Software","London, England, United Kingdom",HUGHUB is an insurance business software company.,,,"Andrew Holley, Maxwell Carruthers",https://hughub.co.uk,For Profit,enquiries@hughub.co.uk,https://www.linkedin.com/company/hughub,"HUGHUB is a customer-centric insurance technology platform. They offer insurance software solutions developed by experts. They work with insurers, brokers and other insurance retailers to create a seamless, omnichannel experience that unifies existing core systems and functionality by applying FinTech capability regardless of back-office infrastructure and product mix.",$1M to $10M,2016-03-01,month,,,,"Financial Services, Software",Active,2021-10-12,,,,,
Life Champions,https://www.crunchbase.com/organization/life-champions,,,,Private,,11-50,"Financial Services, Personal Branding, Professional Services, Social Media","London, England, United Kingdom",Life Champions is a digital wealth management company that offers digital IP rights investment strategies for high-profile individuals.,,,,https://www.lifechampions.com/,For Profit,,https://www.linkedin.com/company/lifechampions/,,,2016-01-01,year,,,,"Financial Services, Internet Services, Media and Entertainment, Other, Sales and Marketing",Active,,,,,,
Expert Edge,https://www.crunchbase.com/organization/expert-edge,,,,Private,,11-50,"Advertising, Brand Marketing, Content Marketing, E-Commerce, Sales","London, England, United Kingdom",Expert Edge provides services to help brands grow their sales on Amazon,Expert Edge acquired by Havas Group,https://www.crunchbase.com/acquisition/havas-acquires-expert-edge--b67ee86d,"Alex Walker, Florent Hacq",https://www.expertedge.com,For Profit,info@expertedge.com,https://www.linkedin.com/company/expert-edge-amazon-consultancy/,"Expert Edge is a  staffed by ex-Amazonians and ex-Amazon Vendors/Sellers, Expert Edge, helps mid- and large-sized brands grow revenues on Amazon. Based on years of hands-on experience, we have developed a powerful mix of technology, data analytics, and commercial frameworks to deliver the optimal growth strategy for brands on Amazon.  Expert Edge offers a fully managed service covering both tactical and strategic consulting services. Send us a message at info@expertedge.com to find out more.",,2016-01-01,year,,,,"Advertising, Commerce and Shopping, Sales and Marketing",Active,,,,,,
SupplyNow,https://www.crunchbase.com/organization/supplynow,,USD,,Private,Series A,1-10,"EdTech, Education, Human Resources, Staffing Agency","London, England, United Kingdom",SupplyNow is a software that creates a direct connection between schools and supply staff.,,,Simon Taylor,https://www.supplynow.co.uk,For Profit,help@supplynow.co.uk,https://www.linkedin.com/company/supplynow,"SupplyNow is the antidote to traditional teaching agencies. Their services include education, recruitment, teaching, supply teaching, startups, digital, and technology.",,2016-09-24,day,,,,"Administrative Services, Education, Software",Active,2018-07-20,,,,,
Zenith One,https://www.crunchbase.com/organization/zenith-one,,USD,,Private,Seed,1-10,"Financial Services, FinTech, Information Services, Information Technology","London, England, United Kingdom",Zenith One makes Financial advice affordable.,,,,https://zenith.one,For Profit,contact@zenith.one,https://www.linkedin.com/company/zenith-one,"Zenith One gives financial advisors the technology they need to acquire, onboard and advise clients cheaply and efficiently, with state of the art user experience.",Less than $1M,2016-03-24,day,,,,"Financial Services, Information Technology",Active,2016-12-08,,,,,
Predina Tech,https://www.crunchbase.com/organization/predina-tech,,USD,,Private,Seed,1-10,"Artificial Intelligence, Automotive, InsurTech, Risk Management, Transportation","London, England, United Kingdom",Building the Location Risk Intelligence platform for the future of Auto Insurance and Mobility,,,"Bola Adegbulu, Meha Nelson",http://www.predina.com,For Profit,info@predina.com,https://www.linkedin.com/company/predina-tech/,"AI to predict the risk of a vehicle accident for a given location and time for insurance and safety purposes - by analyzing historical crashes and other factors, such as street intersections, weather conditions and time.",$1M to $10M,2016-12-01,month,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software, Transportation",Active,2020-01-31,,,,,
8LEGS Technology Limited,https://www.crunchbase.com/organization/8legs-technology-limited,,,,Private,,1-10,"Software, Staffing Agency","London, England, United Kingdom",8LEGS is a global client lead generation tool for the recruitment industry.,,,,https://www.8legs.com,For Profit,support@8legs.com,https://www.linkedin.com/company/8legs-technology,,,2016-01-01,year,,,,"Administrative Services, Software",Active,,,,,,
Inspired Minds,https://www.crunchbase.com/organization/inspired-minds,,,,Private,,11-50,"Consulting, Financial Services, Information Technology","London, England, United Kingdom",Inspired Minds provides high-growth and disruptive markets with technological strategic direction.,,,Sarah Porter,https://inspired-minds.co.uk/,For Profit,hello@inspired-minds.co.uk,https://www.linkedin.com/company/inspiredmindsltd/,"Inspired Minds provides high-growth and disruptive markets with technological strategic direction. They have a proven track record of operating in high-growth and disruptive markets. They bring together stakeholders and provide platforms for debate between investors, startups and talents. Their aim is to support the formation of policy and frameworks whilst creating unilateral goals when dealing with exponential sectors. InspiredMinds objective is to enable tech for good and tech for all. Their team is impressive and spans a wealth of knowledge. Their board of influencers are stellar. They don’t believe in following the herd. They believe in taking the lead and staying there.",Less than $1M,2016-01-01,year,,,,"Financial Services, Information Technology, Professional Services",Active,,,,,,
CEEK Marketing,https://www.crunchbase.com/organization/ceek-marketing,,,,Private,,11-50,"Digital Marketing, SEO, Social Media Marketing","London, England, United Kingdom",Digital Marketing & Social Media Consultancy,,,Charlie Terry,https://ceek.co.uk,For Profit,Info@ceek.co.uk,https://www.linkedin.com/company/ceek-marketing,"CEEK is a strategic digital marketing agency that believes in the power of digital channels to increase revenue by utilising our specialist in-house resources in social media management, web development, search engine marketing, paid targeting and influencer marketing.",,2016-09-01,day,,,,"Internet Services, Sales and Marketing",Active,,,,,,
