Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
iCOMAT,https://www.crunchbase.com/organization/icomat,2650000,GBP,3445131,Private,Seed,11-50,"Advanced Materials, Aerospace, Automotive, Logistics, Manufacturing, Robotics, Space Travel, Transportation","Bristol, Bristol, City of, United Kingdom",Revolutionary production equipment for the manufacturing of advanced carbon fibre composite parts.,,,Evangelos Zympeloudis,https://icomat.co.uk/,For Profit,evangelos.zympeloudis@icomat.co.uk,https://www.linkedin.com/company/icomat-bristol/,"iCOMAT has pioneered the revolutionary Rapid Tow Shearing (RTS) technology, the first ever defect-free fibre-steering process for composites. This game-changing solution has helped customers unlock new levels of performance from composites, enabling them to manufacture lighter, more cost-effective products that perform better than ever before. Originally a spin-out company from the University of Bristol, iCOMAT has developed a patented manufacturing process for advanced carbon fibre composites which are lighter, stronger & more cost-effective than the state-of-the-art processes for the aerospace, automotive & marine sectors. iCOMAT’s innovative technology, Rapid Tow Shearing (RTS), is the world’s first automated composites manufacturing process that can place carbon fibre tapes along curved paths without generating defects. Its defect-free fibre steering capability realises ultra lightweight composite structures beyond the limit of the conventional straight fibre designs & complex geometry which is not manufacturable using current automated manufacturing technologies. Unique in the world of automated composite manufacturing, iCOMAT’s technology is set to revolutionise transport, driving performance & cost-benefits across multiple markets such as aerospace & automotive.  Beyond state-of-the-art lightweighting solutions  - Composite materials are anisotropic, they are only strong in the direction of their fibres. iCOMAT’s specialist technology steers the path of fibres, enabling optimisation of mechanical properties at any point of the structure & ultimately improve all aspects of structural performance. This produces lighter, more efficient components & uses material only where needed in the most efficient way so use of raw materials & overall production costs are drastically reduced. World-Class Composite Manufacturing Systems – iCOMAT is proud to be a market-leading solutions provider, working with customers to elevate product performance to the next-level.",,2019-01-16,day,650000,GBP,868129,"Hardware, Manufacturing, Science and Engineering, Software, Transportation",Active,2020-12-07,,,,,
Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,39750000,USD,39750000,Private,Series A,11-50,"Biopharma, Biotechnology, Health Care, Therapeutics","Oxford, Oxfordshire, United Kingdom",Ochre Bio is a biotechnology company that develops and builds a deep phenotyping platform to rejuvenate transplant livers.,,,"Jack O'meara, Quin Wills",https://www.ochre-bio.com,For Profit,contact@ochre-bio.com,https://www.linkedin.com/company/ochre-bio,"Ochre Bio develops genomic medicines to rejuvenate donors' livers before transplant, so that everyone who needs a new liver gets one. They use genomics to find and shut down over-active genes driving disease and then go directly to testing therapies in discarded donor livers that keep alive outside of the body. Ochre Bio is within the heart of Oxford’s biotech innovation hub. Their scientific roots can be traced back to over 15 years leading liver genomics research and experience in bringing advanced therapies to market.",,2019-09-01,day,30000000,USD,30000000,"Biotechnology, Health Care, Science and Engineering",Active,2022-10-10,,,,,
Kaiku,https://www.crunchbase.com/organization/kaiku-startups,352132,USD,352132,Private,Pre-Seed,11-50,"Financial Services, FinTech, Funding Platform, Internet, Software","London, England, United Kingdom",Smart matchmaking platform for first time venture funds,,,"Alex Balderstone, Shanil Shah, Thomas Salzer, Trishna Nagrani",https://www.kaiku.co/,For Profit,hello@kaiku.co,https://www.linkedin.com/company/18769870,Kaiku is an early stage funding platform for first time venture funds. We work with 300+ VCs in 50 countries using the Kaiku platform to gather feedback on investor preferences and use AI to improve the quality of their leads.,,2019-09-01,month,155000,GBP,191301,"Financial Services, Internet Services, Lending and Investments, Software",Active,2022-05-06,,,,,
WeVee,https://www.crunchbase.com/organization/wevee,6608460,GBP,9131561,Private,Seed,51-100,"Automotive, Electric Vehicle, Leasing, Price Comparison","London, England, United Kingdom",WeVee is a fully integrated electric vehicle price comparison and leasing platform.,,,"Chad Warner, Paul Fagan, WeVee Technologies",https://wevee.uk/,For Profit,,https://www.linkedin.com/company/wevee/,WeVee is a fully integrated electric vehicle price comparison and leasing platform.,,2019-01-01,year,5000000,GBP,6914185,"Commerce and Shopping, Financial Services, Transportation",Active,2021-07-15,,,,,
reboxed,https://www.crunchbase.com/organization/reboxed,150000,GBP,182378,Private,Seed,1-10,"Consumer Electronics, E-Commerce, Retail, Wholesale","London, England, United Kingdom","Recommerce platform - E-commerce, SaaS and on-demand buyback of consumer electronics",,,Phil Kemish,http://www.reboxed.co,For Profit,phil@reboxed.co,https://www.linkedin.com/company/reboxed/?,"reboxed isn’t your average recommerce company. We are a combination of technology, branding, and environmental impact - an on-demand platform for businesses and people to sell, swap and shop for used tech because we believe great tech shouldn't cost the Earth. Our obsession with having the latest smartphone the second it drops is creating mountains of e-waste. Why? One, it's too much hassle to sell. Two, refurbished phones have a bad rep. Until now.  We refurbish and rebox used devices into premium phones - making it easier, faster, and more trustworthy. So fewer perfectly good phones go to waste. And one by one, we can save millions more from landfill. Our circular business model – rebox, rehome, repeat – isn’t just designed to give our customers better value, but make a positive impact on the environment and society.  We don’t just reward people for reboxing. We reward the planet by planting 10 trees every time we buy or sell a device and paying to offset each phone’s lifetime CO2 emissions, which helps to fund a whole range of projects to cut CO2. Our goal is to try and make every phone we rehome not just carbon neutral, but carbon positive if we can. We've come to shake up a dated and boring category. To solve inefficiencies. To redefine recommerce. To challenge the status quo. To liberate people from their addiction to linear, and create a circular economy that rewards them for making greener choices and helping to replenish the planet. One device at a time. We’re on a mission to 100 million phones by 2030. And transform the way people buy, sell, and think about tech. We are reboxed. Recommerce, on-demand",,2019-07-04,day,150000,GBP,182378,"Commerce and Shopping, Consumer Electronics, Hardware",Active,2019-09-01,,,,,
Planty,https://www.crunchbase.com/organization/planty,1781023,USD,1781023,Private,Seed,1-10,,"London, England, United Kingdom","Super tasty & convenient plant-based food, delivered across the UK.",,,"Ali Sheehan Dare, Andrea Cavallo, Joe Lovell",https://planty.uk/,For Profit,hello@planty.uk,https://www.linkedin.com/company/planty-ltd,"At Planty, we provide a hassle-free way to eat more plants, while joining a movement to fight against climate change. No cooking. No shopping. Just super convenient, chef-prepared, plant-based meals delivered across the UK. Planty meals are nutritious & made from sustainable ingredients with minimal packaging.",,2019-04-09,day,770000,EUR,887889,,Active,2021-10-12,,,,,
Kin,https://www.crunchbase.com/organization/kin-3d5b,3200000,USD,3200000,Private,Series A,1-10,"Advertising, Apps, Internet, Mobile, Private Social Networking","London, England, United Kingdom",Kin is an app that provides family members with secure personal media.,,,Michael C.,http://www.kin.family,For Profit,invest@kin.family,https://www.linkedin.com/company/kinfamilyapp,"Kin is a private, ad-free, invitation-only, personal media space for families and friends.",,2019-09-01,day,3200000,USD,3200000,"Advertising, Apps, Community and Lifestyle, Internet Services, Mobile, Sales and Marketing, Software",Active,2020-06-01,,,,,
COHO,https://www.crunchbase.com/organization/coho-6126,775000,GBP,977571,Private,Seed,11-50,"Real Estate, Software","Worcester, Worcestershire, United Kingdom","All-in-One HMO management, connecting compatible tenants and minimising vacancy rates.",,,"Jon Hurley, Liam Cooper, Vann Vogstad",https://coho.life,For Profit,team@coho.life,https://www.linkedin.com/company/cohohomes,"""COHO provides effortless HMO management, connecting compatible tenants and minimising vacancy rates"". That's it in a nutshell, but there's a load within those words. ""Effortless HMO management"": COHO is built from the ground up specifically for HMO management. Effortlessly. We break all tasks and compliancy into 20+ services, all of which you can use for free. Kind of like having an amazing personal assistant. ""Connecting compatible tenants"": Where you live is more than just a bedroom and kitchen. COHO helps tenants find not only the right home but the right people. We will remove the anxiety young professionals have about living in shared houses. ""So you're taking on SpareRoom?"" ... Kind of. It's high time there's worthy competition. ""Minimising vacancy rates"": When tenants are compatible they stay for longer. When you have a seamless, automated move-out/move-in process, the room is empty for less time. We believe the future of living is high quality co-homes, with people you enjoy spending an evening with. We hope to never hear a landlord say that investing in an HMO is too much effort. Note: HMO is a UK term for multi-let housing, a property shared by people from families.",,2019-07-01,day,500000,GBP,603624,"Real Estate, Software",Active,2022-08-05,,,,,
Imperium Drive,https://www.crunchbase.com/organization/imperium-drive,1725000,USD,1725000,Private,Seed,11-50,,"London, England, United Kingdom",Imperium Drive provides driverless vehicle technology to fleet operators to remotely operate any vehicle any where in the world.,,,"Koosha Kaveh, Navid Nourani Vatani, Sandip Gangakhedkar",https://www.imperiumdrive.com/,For Profit,,https://www.linkedin.com/company/imperium-drive-ltd/,Imperium Drive provides driverless vehicle technology to fleet operators to remotely operate any vehicle any where in the world.,,2019-03-01,month,500000,USD,500000,,Active,2022-04-01,,,,,
Nozama.green,https://www.crunchbase.com/organization/nozama-green,2344743,USD,2344743,Private,Seed,11-50,"CleanTech, Internet, Software","London, England, United Kingdom",Nozama’s digital ecosystem enables companies to drive a controlled CO2 and SUP reduction strategy.,,,"André L. Vanyi-Robin, Daniel Garcia Perez, Trym Lyngset",https://nozama.green,For Profit,andre@nozama.green,https://www.linkedin.com/company/nozama-green/,"Founded in London in June 2019, Nozama’s digital ecosystem enables companies to drive a controlled CO2 and SUP reduction strategy and position themselves as active sustainability-driven stakeholder.",,2019-06-14,day,2000000,USD,2000000,"Internet Services, Software, Sustainability",Active,2021-09-30,,,,,
ScaleXP,https://www.crunchbase.com/organization/scalexp,600000,GBP,851241,Private,Series A,1-10,"Analytics, Cloud Data Services, Software","London, England, United Kingdom",ScaleXP is an automated analytics platform that helps small businesses consolidate their financial and sales data.,,,Suezann Holmes,https://www.scalexp.com/,For Profit,,https://www.linkedin.com/company/scalexp/,ScaleXP is an automated analytics platform that helps small businesses consolidate their financial and sales data.,,2019-01-01,year,,,,"Data and Analytics, Information Technology, Internet Services, Software",Active,2022-09-06,,,,,
