Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Itch,https://www.crunchbase.com/organization/itch,5600000,EUR,6280400,Private,Seed,11-50,"Pet, Veterinary","London, England, United Kingdom",Itch uses data to create personalised subscription packs that help pets to live happy & healthy .,,,"Charlotte Harper, James Cox, Jonny Gould",https://www.itchpet.com/,For Profit,hello@itchpet.com,https://www.linkedin.com/company/itchpets/,"Itch uses data to create personaliZed subscription packs that help pets to live happy & healthy. They also developed in collaboration with veterinary experts in response to increasing demand for better-personalized pet care, ITCH’s tailored monthly flea subscription service makes preventing infestation and treating pets much quicker, cheaper, and more convenient for busy owners than buying over the counter. It also delivers regular, effective, and convenient treatment from fleas for cats and dogs. Itch was founded in July 2019 and is based in London, England.",,2018-01-01,year,5600000,EUR,6280399,"Community and Lifestyle, Health Care",Active,2019-07-08,,,,,
Qredo,https://www.crunchbase.com/organization/qredo,188513562,USD,188513562,Private,Series A,101-250,"Blockchain, Cryptocurrency, Cyber Security, Developer APIs, FinTech","London, England, United Kingdom",Qredo is a platform that provides secure and fast movement of digital assets.,,,"Anthony Foy, Brian Spector",https://qredo.com/,For Profit,info@qredo.com,https://www.linkedin.com/company/qredo,"Qredo is a platform that provides secure and fast movement of digital assets.Qredo powers institutional traders to secure and accelerate the movement of digital assets 24/7 on an open protocol. Qredo eliminates the operational and security burden of wallet key management and the cyber-threats that result from trading operations, storage, and transfer of digital assets",$1M to $10M,2018-01-01,year,80000000,USD,80000000,"Financial Services, Information Technology, Other, Payments, Privacy and Security, Software",Active,2022-02-04,,,,,
Zinc,https://www.crunchbase.com/organization/zinc-38c8,300000,GBP,414120,Private,Pre-Seed,11-50,"Computer, Software","London, England, United Kingdom",Zinc is the essential element for hiring at scale. Request fast background checks in 190 countries.,,,"Charlotte Hall, Luke Shipley, Peter Brooke",https://zincwork.com,For Profit,contact@zincwork.com,https://www.linkedin.com/company/zincwork/,"Zinc builds automated reference and background checking tools for forward-thinking companies that really care about candidate experience. Founded in 2018, Zinc has a unique approach to background checking, that's redefining industry standards.  Zinc is headquartered in London, England.",,2018-01-01,year,,,,"Consumer Electronics, Hardware, Software",Active,2020-03-01,,,,,
Let’s Do This,https://www.crunchbase.com/organization/let-s-do-this,81402400,USD,81402400,Private,Series B,101-250,"E-Commerce, Events, Marketplace, Sports","London, England, United Kingdom",Let’s Do This is an online marketplace that that features endurance events in a global scale.,,,"Alex Rose, Neil Lock, Sam Browne",https://www.letsdothis.com/,For Profit,info@letsdothis.com,https://www.linkedin.com/company/lets-do-this/,"Let's Do This is the global online marketplace for endurance events, helping people search, find and book their next race. They're the online company helping people get offline.  Their mission is to inspire people across the world to come together and experience moments that make them feel alive.   The company was founded in 2016 by Alex Rose and Sam Browne who are both passionate runners and cyclists. Let's Do This is headquartered in London, United Kingdom, with an office in Boulder, Colorado, USA.",$1M to $10M,2017-12-20,day,60000000,USD,60000000,"Commerce and Shopping, Events, Media and Entertainment, Sports",Active,2022-06-06,,,,,
Sourcery,https://www.crunchbase.com/organization/sourcery-9141,1870000,USD,1870000,Private,Seed,1-10,"Artificial Intelligence, Machine Learning, Software","London, England, United Kingdom",Sourcery is an AI code assistant that helps in writing better code faster.,,,"Brendan Maginnis, Nicholas Thapen, Timothy Gilboy",https://sourcery.ai/,For Profit,,https://www.linkedin.com/company/sourcery-ai/,"Sourcery aims to revolutionize software development using the power of AI. They are currently developing powerful tools to automatically improve and refactor source code. Sourcery runs in the background and suggests real-time improvements. From simplifying conditionals to extracting out methods, Sourcery helps to write clean, well-structured code. Sourcery runs locally on machine, keeping all code private & secure.",,2018-01-01,year,1750000,USD,1750000,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",Active,2022-01-14,,,,,
NumberEight,https://www.crunchbase.com/organization/numbereight,2351000,GBP,2990320,Private,Seed,11-50,"Artificial Intelligence, Audio, Gaming, Machine Learning, Media and Entertainment, Mobile Advertising, Personalization, Real Time, Sensor, Software","London, England, United Kingdom",On-device AI software to predict user context using mobile sensors,,,"Abhishek Sen, Chris Watts",https://www.numbereight.ai,For Profit,hi@numbereight.ai,https://www.linkedin.com/company/numbereight,NumberEight develops on-device mobile AI software to enable content providers to deliver hyper-personalized experiences in real-time using mobile sensors.,$1M to $10M,2018-01-01,year,1800000,GBP,2270330,"Advertising, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Gaming, Hardware, Media and Entertainment, Music and Audio, Other, Sales and Marketing, Science and Engineering, Software",Active,2020-07-08,,,,,
CellRev,https://www.crunchbase.com/organization/cellularevolution,2750000,GBP,3771275,Private,Seed,11-50,Biotechnology,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",CellRev is a biotechnology company focused on process intensification within cell manufacturing applications.,,,"Che Connon, Leo Groenewegen, Martina Miotto",https://cellrev.co.uk,For Profit,enquiry@cellrev.co.uk,https://www.linkedin.com/company/cellrev,"CellRev is a biotechnology company focused on process intensification within cell manufacturing applications. The company’s proprietary technology facilitates the transition from batch to continuous processing of adherent cells. It’s a disruptive new biomanufacturing approach that increases yield while decreasing operating costs and capital expenditure. A proprietary cell detachment process is complemented by a specially designed bioprocess; together, they pose an altogether unique cell manufacturing solution.",,2018-01-01,year,1750000,GBP,2382735,"Biotechnology, Science and Engineering",Active,2022-02-17,,,,,
52 North Health,https://www.crunchbase.com/organization/52-north-health,3400000,GBP,4286665,Private,Seed,1-10,"Artificial Intelligence, Health Care, Medical","Cambridge, Cambridgeshire, United Kingdom","52 North Health is developing a fully-integrated clinical, AI-driven medical device-based system called NeutroCheck for people with cancer.",,,,https://www.52north.health/,For Profit,,https://www.linkedin.com/company/52north/,52 North Health aims to improve healthcare with a medical device that uses artificial intelligence (AI) to determine the risk of neutropenic sepsis for patients undergoing chemotherapy.,,2018-01-01,year,100000,GBP,120541,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",Active,2023-02-07,,,,,
Heysummit,https://www.crunchbase.com/organization/heysummit,1000000,USD,1000000,Private,Seed,1-10,"Events, Information Technology, Internet, Software","Edinburgh, Edinburgh, City of, United Kingdom","Heysummit specializes in helping to increase engagement, conversions, and revenue for online summits.",,,"Benjamin Dell, Robert Gelb",http://heysummit.com,For Profit,hello@heysummit.com,https://www.linkedin.com/company/heysummit,"HeySummit is an Edinburgh-based platform designed to empower virtual events. It specializes in helping to increase engagement, conversions, and revenue for online summits.",Less than $1M,2018-09-17,day,1000000,USD,1000000,"Events, Information Technology, Internet Services, Media and Entertainment, Software",Active,2020-10-22,,,,,
Banked,https://www.crunchbase.com/organization/banked,40121173,USD,40121173,Private,Series A,11-50,"Banking, Financial Services, FinTech, Payments, Software","London, England, United Kingdom",Banked is a fintech company that provides an account-to-account payment software platform offering an alternative to card schemes.,,,"Brad Goodall, Ellen Fernandes, Neil Ambler, Patrick Cox",https://banked.com/,For Profit,hello@banked.com,https://www.linkedin.com/company/banked-limited/,"Banked provides an account-to-account payment software platform that lets consumers, businesses, and banks process payments in real-time, more securely. To leverage the Banked checkout system, businesses need to embed the company’s API and this can be done across mobile apps, customer portals, emailed invoices, or even text messages.",,2018-01-01,year,15000000,USD,15000000,"Financial Services, Lending and Investments, Payments, Software",Active,2022-11-15,,,,,
Wurkr,https://www.crunchbase.com/organization/wurkr,1000000,GBP,1400374,Private,Seed,11-50,"Collaboration, Information Technology, Internet, Meeting Software, SaaS, Software, Video, Video Conferencing, Virtual Workforce","London, England, United Kingdom",Wurkr is a video platform that allows teams to collaborate from anywhere within an immersive virtual workspace.,,,"Annil Chandel, Tim Lloyd",https://wurkr.io,For Profit,hello@wurkr.io,https://www.linkedin.com/company/wurkr,"Wurkr is a video platform that allows teams to collaborate from anywhere within an immersive virtual workspace. It is a SaaS platform that enables organizations to better cultivate company culture, encourage spontaneous collaboration and creativity in remote and distributed environments. Launched in 2018, Wurkr is headquartered in London, England.",,2018-01-01,year,1000000,GBP,1400373,"Administrative Services, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Software, Video",Active,2021-02-25,,,,,
Cognino AI,https://www.crunchbase.com/organization/cognino-ai,2000000,USD,2000000,Private,Pre-Seed,11-50,"Artificial Intelligence, FinTech, Health Care, Image Recognition, Intelligent Systems, Machine Learning, Natural Language Processing, Predictive Analytics, Software, Text Analytics","London, England, United Kingdom",Cognino empowers Contextual decisions with Explainable AI. It transforms data at a cloud-scale into intelligence with speed and accuracy,,,"Igor Moraes, Priti Padhy, Priti Padhy",https://www.cognino.ai/,For Profit,contact@cognino.ai,https://www.linkedin.com/company/cognino-ai/,"Cognino is a research led Artificial Intelligent company with a breakthrough self-learning Explainable AI, that transforms ALL data into Intelligence, connects billions of data points and provides human-like contextual understanding, unlocks new insights and empowers decisions. A new phase of AI for highly regulated industries like Financial services and healthcare",,2018-11-01,month,2000000,USD,2000000,"Artificial Intelligence, Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",Active,2021-01-10,,,,,
